6,1,0,0,1,2,0,3,10,0,0.5555556,0,0.29166666666666663
7,1,0,0,0,0,0,3,10,1,0.5645161,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.59375,0,0.16666666666666666
16,1,0,0,1,0,1,3,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.3928571,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0.5,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.6296296,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,0,0,0,3,10,0,0.5454546,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.5,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0.5,0,0.16666666666666666
7,1,0,0,0,0,0,3,10,1,0.6122449,0,0.16666666666666666
16,1,0,0,0,1,0,4,10,1,0.07692308,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.4347826,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0.5,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.6666667,0,0.16666666666666666
16,1,0,0,0,1,0,4,10,1,0.07692308,0,0.16666666666666666
7,1,0,0,0,0,0,3,10,1,0.5846154,0,0.16666666666666666
5,1,0,0,1,2,0,3,10,0,0.64,0,0.45833333333333326
7,1,0,0,0,0,0,3,10,0,0.9734513,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.7142857,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.7058824,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,0,0,0,3,10,1,0.5802469,0,0.16666666666666666
16,1,0,0,1,0,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.53125,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0.5,0,0.16666666666666666
7,1,0,0,0,0,0,3,10,1,0.6290323,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,0,0,0,3,10,0,0.7931035,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.5384616,0,0.16666666666666666
16,1,0,0,0,0,0,4,10,0,0,0,0.16666666666666666
7,1,0,0,0,0,0,4,10,1,0.9166667,0,0.16666666666666666
16,1,0,0,1,0,0,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.5555556,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,0,0,0,3,10,1,0.6,0,0.16666666666666666
16,1,0,0,1,1,0,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.5263158,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0.5,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.6666667,0,0.16666666666666666
16,1,0,0,1,0,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.5555556,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.8888889,0,0.16666666666666666
5,1,0,0,1,2,0,3,10,0,0.8888889,0,0.45833333333333326
7,1,0,0,1,0,0,3,10,1,0.6666667,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0.5,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.7391304,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.8235294,0,0.16666666666666666
16,1,0,0,1,0,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,0,0,0,4,10,1,0.84,0,0.16666666666666666
16,1,0,0,1,0,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,0,0,0,4,10,1,0.7037037,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.6666667,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0.5,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.55,0,0.16666666666666666
16,1,0,0,0,0,0,4,10,0,0,0,0.16666666666666666
7,1,0,0,0,0,0,4,10,1,0.9090909,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.4193548,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,0,0,0,3,10,0,0.7307692,0,0.16666666666666666
16,1,0,0,0,0,0,4,10,0,0.2,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.5809524,0,0.16666666666666666
5,1,0,0,1,2,0,3,10,0,0.6296296,0,0.45833333333333326
7,1,0,0,1,0,0,3,10,1,0.3703704,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0.5,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.5555556,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0.5,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.5555556,0,0.16666666666666666
16,1,0,0,1,0,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.375,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0.5,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.5,0,0.16666666666666666
16,1,0,0,1,0,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,0,0,0,3,10,1,0.46875,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0.5,0,0.16666666666666666
7,1,0,0,0,0,0,3,10,1,0.7521368,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,1,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,0,0.45,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.5,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,0,0,0,3,10,1,0.5526316,0,0.16666666666666666
16,1,0,0,1,1,1,4,10,1,0,0,0.16666666666666666
7,1,0,0,1,0,0,3,10,1,0.8235294,0,0.16666666666666666
5,1,0,0,1,2,0,3,10,0,1,0,0.45833333333333326
7,1,0,0,0,0,0,3,10,1,0.8820513,0,0.16666666666666666
-,-,-,-,-,-,-,-,-,-,-,-,-
17,0,0,0,1,0,0,1,10,0,1,0,1.0
18,0,0,0,1,0,0,1,10,1,0.4285714,0,0.36
19,0,0,0,1,2,0,1,10,0,0.6226415,0,0.04000000000000001
20,0,0,0,1,2,0,1,10,0,0.1290323,1,0.04000000000000001
1,0,6,0,0,0,0,3,10,1,0.9633027,0,0.12000000000000001
2,0,4,0,1,0,0,3,10,0,0.85,0,0.12000000000000001
17,0,0,0,1,0,0,1,10,0,0,0,0.52
18,0,0,0,1,0,0,1,10,1,0,0,0.24000000000000002
19,0,0,0,1,2,0,1,10,0,0,0,0.04000000000000001
20,0,0,0,1,2,0,1,10,0,0,1,0.04000000000000001
3,0,1,0,0,0,0,3,10,1,0,0,0.12000000000000001
4,0,2,-1,1,0,0,3,10,0,0,0,0.12000000000000001
5,0,0,0,1,2,0,3,10,0,1,0,0.48000000000000004
7,0,0,0,0,0,0,3,10,1,0.5287958,0,0.2
5,0,0,0,1,2,0,3,10,0,1,0,0.48000000000000004
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,3,10,1,0.72,0,0.2
6,1,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,3,10,1,0.875,0,0.2
6,1,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,3,10,1,0.7941176,0,0.2
16,1,0,0,1,1,1,4,10,1,0,0,0.2
7,1,0,0,0,0,0,3,10,1,0.8163266,0,0.2
16,1,0,0,1,1,1,4,10,1,0,0,0.2
7,1,0,0,0,0,0,3,10,1,0.7433628,0,0.2
16,1,0,0,1,1,1,4,10,1,0,0,0.2
16,1,0,0,1,1,1,4,10,1,0.5,0,0.2
7,1,0,0,0,0,0,3,10,1,0.7058824,0,0.2
11,1,7,0,1,0,0,1,10,0,0.7,0,0.08000000000000002
11,1,0,0,1,0,0,1,10,0,0,0,0.08000000000000002
12,1,0,0,0,0,3,1,10,0,0.2849741,0,0.0
16,1,0,0,1,1,1,4,10,1,0,0,0.2
16,1,0,0,1,1,1,4,10,1,0.5,0,0.2
6,1,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,3,10,1,0.9020619,0,0.2
6,1,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,3,10,1,0.8076923,0,0.2
16,1,0,0,1,1,0,4,10,1,0,0,0.2
16,1,0,0,1,1,0,4,10,1,0,0,0.2
7,1,0,0,0,0,0,3,10,0,0.8287671,0,0.2
16,1,0,0,1,1,1,4,10,1,0,0,0.2
16,1,0,0,1,1,1,4,10,1,0.5,0,0.2
7,1,0,0,1,0,0,3,10,1,0.9387755,0,0.2
16,1,0,0,1,1,0,4,10,1,0,0,0.2
16,1,0,0,1,1,0,4,10,1,0.07692308,0,0.2
5,1,0,0,1,2,0,3,10,0,1,0,0.48000000000000004
6,1,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,3,10,1,0.8112245,0,0.2
6,1,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,1,0,0,3,10,1,0.5,0,0.2
16,1,0,0,1,1,1,4,10,1,0,0,0.2
7,1,0,0,0,0,0,3,10,1,0.7794118,0,0.2
6,1,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,3,10,1,0.8930481,0,0.2
6,1,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,2,10,0,0.7434555,0,0.2
11,1,7,0,1,0,0,1,10,0,1,0,0.08000000000000002
11,1,0,0,0,0,0,1,10,0,0.01886792,0,0.08000000000000002
12,1,0,0,0,0,3,1,10,0,0.04568528,0,0.0
11,1,7,0,1,0,0,1,10,0,1,0,0.08000000000000002
11,1,0,0,1,0,0,1,10,0,0,0,0.08000000000000002
12,1,0,0,0,0,3,1,10,0,0.0483871,0,0.0
7,1,0,0,0,0,0,2,10,0,0.9285714,0,0.2
10,1,5,0,1,0,0,1,10,0,1,0,0.08000000000000002
10,1,0,0,1,0,0,1,10,0,0,0,0.08000000000000002
7,1,0,0,1,0,0,3,10,1,0.9756098,0,0.2
5,1,0,0,1,2,0,3,10,0,1,0,0.48000000000000004
7,1,0,0,0,0,0,3,10,1,0.9663866,0,0.2
-,-,-,-,-,-,-,-,-,-,-,-,-
17,0,0,0,1,0,0,1,10,0,0.7857143,0,1.0
17,0,0,0,1,0,0,1,10,0,0,0,0.30434782608695654
18,0,0,-1,1,0,0,3,10,0,1,0,0.0
1,0,6,0,0,0,0,3,10,1,0.8324873,0,0.0
2,0,4,-1,1,0,0,3,10,0,0.4583333,0,0.0
3,0,1,0,0,0,0,3,10,1,0,0,0.0
4,0,2,-1,1,0,0,3,10,0,0,0,0.0
5,0,0,-1,1,0,0,3,10,0,1,0,0.30434782608695654
7,0,0,0,0,0,0,3,10,1,0.945,0,0.13043478260869568
5,0,0,-1,1,0,0,3,10,1,1,0,0.30434782608695654
7,0,0,0,0,0,0,3,10,1,0.8512821,0,0.13043478260869568
5,0,0,-1,1,0,0,3,10,1,1,0,0.30434782608695654
7,0,0,0,0,0,0,3,10,1,0.6515151,0,0.13043478260869568
5,0,0,-1,1,0,0,3,10,0,1,0,0.30434782608695654
7,0,0,0,0,0,0,3,10,1,0.680203,0,0.13043478260869568
19,0,0,-1,1,0,0,3,10,0,1,0,0.30434782608695654
-,-,-,-,-,-,-,-,-,-,-,-,-
17,0,0,0,1,0,0,1,10,0,0.9642857,0,1.0
18,0,0,0,1,0,0,1,10,0,0.9,0,0.36000000000000004
19,0,0,0,1,0,0,1,10,0,0.68,0,0.04
20,0,0,0,1,0,0,1,10,0,0.125,1,0.04
1,0,6,0,0,0,0,3,10,1,0.8020833,0,0.12
2,0,4,0,1,0,0,3,10,0,0.88,0,0.12
17,0,0,0,1,0,0,1,10,0,0,0,0.52
18,0,0,0,1,0,0,1,10,0,0,0,0.24
19,0,0,0,1,0,0,1,10,0,0,0,0.04
20,0,0,0,1,0,0,1,10,0,0,1,0.04
3,0,1,0,0,0,0,3,10,1,0,0,0.12
4,0,2,-1,1,0,0,3,10,0,0,0,0.12
5,0,0,-1,1,2,0,3,10,0,1,0,0.48000000000000004
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,0,0,3,10,1,0.5531915,0,0.2
6,0,0,-1,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,0,0,3,10,1,0.8041237,0,0.2
11,0,7,0,1,0,0,1,10,0,0.9333333,0,0.08
11,0,0,0,1,0,0,1,10,0,0,0,0.08
12,0,0,0,0,0,3,1,10,0,0.2311558,0,0.0
7,0,0,0,0,0,0,3,10,1,0.6903553,0,0.2
5,0,0,0,1,2,0,3,10,0,1,0,0.48000000000000004
6,0,0,-1,1,2,0,3,10,0,0.75,0,0.32
7,0,0,0,1,0,0,3,10,1,0.8550724,0,0.2
11,0,7,0,1,0,0,1,10,0,1,0,0.08
11,0,0,0,0,0,3,3,10,0,0,0,0.08
12,0,0,0,0,0,0,3,10,0,0.1111111,0,0.0
7,0,0,0,0,0,0,3,10,1,0.8469388,0,0.2
6,0,0,-1,1,2,0,3,10,0,0.7826087,0,0.32
8,0,0,-1,1,2,0,3,10,0,1,0,0.2
7,0,0,0,0,0,0,2,10,0,0.7361111,0,0.2
11,0,7,0,1,0,0,1,10,0,1,0,0.08
11,0,0,0,1,0,0,1,10,0,0,0,0.08
12,0,0,0,0,0,3,1,10,0,0.1640212,0,0.0
11,1,7,0,1,0,0,1,10,0,1,0,0.08
11,1,0,0,1,0,0,1,10,0,0,0,0.08
12,1,0,0,0,0,3,1,10,0,0.1640212,0,0.0
11,1,7,0,1,0,0,1,10,0,0.8125,0,0.08
11,1,0,0,1,0,0,1,10,0,0,0,0.08
12,1,0,0,0,0,3,1,10,0,0.1640212,0,0.0
7,1,0,0,0,0,0,3,10,1,0.6648936,0,0.2
8,1,0,-1,1,2,0,3,10,0,1,0,0.2
7,1,0,0,0,0,0,3,10,1,0.7098446,0,0.2
8,1,0,-1,1,2,0,3,10,0,1,0,0.2
7,1,0,0,0,0,0,3,10,1,0.8238342,0,0.2
8,1,0,-1,1,2,0,3,10,0,0.8,0,0.2
7,1,0,0,0,0,0,3,10,1,0.6209151,0,0.2
10,1,5,-1,0,0,0,1,10,0,0.71875,0,0.08
11,1,0,0,1,0,0,3,10,0,0,0,0.08
7,1,0,0,1,0,0,2,10,1,0.5247525,0,0.2
10,1,5,0,1,0,0,3,10,1,0.7575758,0,0.08
10,1,0,0,1,0,0,3,10,0,0,0,0.08
6,1,0,-1,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,2,10,0,0.8095238,0,0.2
10,1,5,0,0,0,0,1,10,0,0.75,0,0.08
10,1,0,0,1,0,0,3,10,0,0,0,0.08
7,1,0,0,0,0,0,3,10,1,0.8947368,0,0.2
10,1,5,-1,0,0,0,1,10,0,0.6363636,0,0.08
10,1,0,0,0,0,0,1,10,0,0,0,0.08
7,1,0,0,0,0,0,2,10,0,0.8695652,0,0.2
10,1,5,0,1,0,0,1,10,0,0.8095238,0,0.08
10,1,0,0,0,0,0,1,10,0,0,0,0.08
7,1,0,0,0,0,0,3,10,1,0.9226804,0,0.2
5,1,0,-1,1,2,0,3,10,0,1,0,0.48000000000000004
7,1,0,0,0,0,0,2,10,0,0.8962963,0,0.2
11,1,7,0,1,0,0,1,10,0,0.8684211,0,0.08
11,1,0,0,0,0,0,1,10,0,0,0,0.08
12,1,0,0,0,0,3,3,10,0,0.1878173,0,0.0
7,1,0,0,0,0,0,3,10,1,0.7434555,0,0.2
-,-,-,-,-,-,-,-,-,-,-,-,-
17,0,0,0,1,0,0,1,10,1,0.7826087,0,1.0
18,0,0,0,1,0,0,1,10,0,0.875,0,0.36
19,0,0,0,1,0,0,1,10,0,0.7575758,0,0.04000000000000001
20,0,0,0,1,0,0,1,10,0,0.125,1,0.04000000000000001
1,0,6,0,0,0,0,3,10,1,0.7409326,0,0.12000000000000001
2,0,4,0,1,0,0,3,10,0,0.8518519,0,0.12000000000000001
17,0,0,0,1,0,0,1,10,0,0,0,0.52
18,0,0,0,1,0,0,1,10,0,0,0,0.24000000000000002
19,0,0,0,1,0,0,1,10,0,0,0,0.04000000000000001
20,0,0,0,1,0,0,1,10,0,0,1,0.04000000000000001
3,0,1,0,0,0,0,3,10,1,0,0,0.12000000000000001
4,0,2,-1,1,0,0,3,10,0,0,0,0.12000000000000001
5,0,0,0,1,2,0,3,10,0,1,0,0.48000000000000004
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,0,0,3,10,1,0.927835,0,0.2
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,0,0,3,10,1,0.9,0,0.2
7,0,0,0,0,2,0,3,10,1,0.9274194,0,0.2
7,0,0,0,0,2,0,3,10,1,0.9212121,0,0.2
7,0,0,0,0,2,0,3,10,1,0.9307692,0,0.2
7,0,0,0,0,0,0,3,10,1,0.853211,0,0.2
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,0,0,3,10,1,0.8041237,0,0.2
5,0,0,0,1,2,0,3,10,0,1,0,0.48000000000000004
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,0,0,3,10,1,0.9067358,0,0.2
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,0,0,3,10,1,0.7643979,0,0.2
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,0,0,3,10,1,0.815534,0,0.2
5,0,0,0,1,2,0,3,10,0,1,0,0.48000000000000004
7,0,0,0,0,0,0,3,10,1,0.9217391,0,0.2
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,0,0,3,10,1,0.9081632,0,0.2
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,0,0,3,10,1,0.9119171,0,0.2
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,3,10,1,0.9081632,0,0.2
6,1,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,3,10,1,0.8958333,0,0.2
7,1,0,0,0,0,0,3,10,1,0.7714286,0,0.2
6,1,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,3,10,1,0.7684211,0,0.2
11,1,7,0,1,0,0,1,10,0,1,0,0.08000000000000002
11,1,0,0,1,0,0,1,10,0,0,0,0.08000000000000002
12,1,0,0,0,0,3,1,10,0,0.1128205,0,0.0
10,1,5,0,1,0,0,1,10,0,1,0,0.08000000000000002
10,1,0,0,1,0,0,1,10,0,0,0,0.08000000000000002
7,1,0,0,0,0,0,3,10,1,0.6752577,0,0.2
11,1,7,0,1,0,0,3,10,0,0.6451613,0,0.08000000000000002
11,1,0,0,1,0,0,3,10,0,0.0212766,0,0.08000000000000002
12,1,0,0,0,0,3,1,10,0,0.08839779,0,0.0
7,1,0,0,1,2,0,3,10,1,0.7727273,0,0.2
5,1,0,0,1,2,0,3,10,0,1,0,0.48000000000000004
7,1,0,0,0,0,0,3,10,1,0.8453608,0,0.2
6,1,0,0,1,2,0,3,10,0,0.8125,0,0.32
7,1,0,0,0,0,0,3,10,1,0.6649215,0,0.2
6,1,0,0,1,2,0,3,10,0,0.7272727,0,0.32
7,1,0,0,0,0,0,3,10,1,0.8736842,0,0.2
6,1,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,3,10,1,0.9371728,0,0.2
-,-,-,-,-,-,-,-,-,-,-,-,-
17,0,0,0,1,0,0,1,10,0,1,0,0.9999999999999999
18,0,0,0,1,0,0,1,10,0,0.9166667,0,0.3333333333333333
19,0,0,0,1,0,0,1,10,0,0.8085107,0,0.0
20,0,0,0,1,0,0,1,10,0,0,1,0.0
1,0,6,0,0,0,0,3,10,1,0.7216495,0,0.08333333333333333
2,0,4,0,1,0,0,3,10,0,0.8181818,0,0.08333333333333333
17,0,0,0,1,0,0,1,10,0,0,0,0.5
18,0,0,0,1,0,0,1,10,0,0,0,0.20833333333333331
19,0,0,0,1,0,0,1,10,0,0,0,0.0
20,0,0,0,1,0,0,1,10,0,0,1,0.0
3,0,1,0,0,0,0,3,10,1,0,0,0.08333333333333333
4,0,2,-1,1,0,0,3,10,0,0,0,0.08333333333333333
5,0,0,-1,1,2,0,3,10,0,1,0,0.45833333333333326
6,0,0,0,1,2,0,3,10,0,1,0,0.29166666666666663
7,0,0,0,0,0,0,3,10,1,0.6392405,0,0.16666666666666666
6,0,0,-1,1,2,0,3,10,0,1,0,0.29166666666666663
7,0,0,0,0,0,0,3,10,1,0.3578947,0,0.16666666666666666
6,0,0,-1,1,2,0,3,10,0,1,0,0.29166666666666663
7,0,0,0,0,0,0,3,10,1,0.5833333,0,0.16666666666666666
6,0,0,0,1,2,0,3,10,0,0.4444444,0,0.29166666666666663
7,0,0,0,0,0,0,3,10,1,0.4309392,0,0.16666666666666666
6,0,0,-1,1,2,0,3,10,0,1,0,0.29166666666666663
7,1,0,0,0,0,0,3,10,1,0.5080214,0,0.16666666666666666
6,1,0,-1,1,2,0,3,10,0,1,0,0.29166666666666663
7,1,0,0,0,0,0,3,10,1,0.5454546,0,0.16666666666666666
5,1,0,-1,1,2,0,3,10,0,1,0,0.45833333333333326
6,1,0,-1,1,2,0,3,10,0,1,0,0.29166666666666663
7,1,0,0,0,0,0,3,10,1,0.7967914,0,0.16666666666666666
6,1,0,-1,1,2,0,3,10,0,1,0,0.29166666666666663
7,1,0,0,0,0,0,2,10,0,1,0,0.16666666666666666
10,1,5,0,1,0,0,3,10,1,0.7586207,0,0.04166666666666666
10,1,0,0,1,0,0,3,10,1,0,0,0.04166666666666666
7,1,0,0,0,0,0,3,10,1,0.7720207,0,0.16666666666666666
6,1,0,-1,1,2,0,3,10,0,1,0,0.29166666666666663
7,1,0,0,0,0,0,3,10,1,0.7819149,0,0.16666666666666666
6,1,0,-1,1,2,0,3,10,0,1,0,0.29166666666666663
7,1,0,0,0,0,0,2,10,0,0.8169014,0,0.16666666666666666
10,1,5,0,1,0,0,1,10,0,0.8,0,0.04166666666666666
10,1,0,0,0,0,0,1,10,0,0,0,0.04166666666666666
7,1,0,0,0,0,0,3,10,1,0.7010869,0,0.16666666666666666
6,1,0,-1,1,2,0,3,10,0,1,0,0.29166666666666663
7,1,0,0,0,0,0,3,10,1,0.7037037,0,0.16666666666666666
6,1,0,-1,1,2,0,3,10,0,0.8,0,0.29166666666666663
7,1,0,0,0,0,0,3,10,1,0.5967742,0,0.16666666666666666
7,1,0,0,0,0,0,3,10,1,0.7127659,0,0.16666666666666666
6,1,0,-1,1,2,0,3,10,0,1,0,0.29166666666666663
7,1,0,0,0,0,0,3,10,1,0.4368421,0,0.16666666666666666
6,1,0,-1,1,2,0,3,10,0,1,0,0.29166666666666663
7,1,0,0,0,0,0,2,10,0,0.8988764,0,0.16666666666666666
7,1,0,0,0,0,0,2,10,0,0.5954198,0,0.16666666666666666
10,1,5,0,1,0,0,1,10,0,1,0,0.04166666666666666
10,1,0,0,1,0,0,1,10,0,0,0,0.04166666666666666
7,1,0,0,0,0,0,3,10,1,0.8952879,0,0.16666666666666666
5,1,0,-1,1,2,0,3,10,0,1,0,0.45833333333333326
7,1,0,0,0,2,0,3,10,1,0.984127,0,0.16666666666666666
7,1,0,0,1,2,0,3,10,1,0.6528926,0,0.16666666666666666
7,1,0,0,1,2,0,3,10,1,0.744186,0,0.16666666666666666
7,1,0,0,0,2,0,3,10,1,0.53125,0,0.16666666666666666
-,-,-,-,-,-,-,-,-,-,-,-,-
17,0,0,0,1,0,0,1,10,0,1,0,1.0
18,0,0,0,1,0,0,1,10,1,0.8888889,0,0.36
19,0,0,0,1,0,0,1,10,0,0.68,0,0.04000000000000001
20,0,0,0,1,0,0,1,10,0,0.137931,1,0.04000000000000001
1,0,6,0,0,0,0,3,10,1,0.8883249,0,0.12000000000000001
2,0,4,0,1,0,0,3,10,0,0.8636364,0,0.12000000000000001
17,0,0,0,1,0,0,1,10,0,0,0,0.52
18,0,0,0,1,0,0,1,10,1,0,0,0.24000000000000002
19,0,0,0,1,0,0,1,10,0,0,0,0.04000000000000001
20,0,0,0,1,0,0,1,10,0,0,1,0.04000000000000001
3,0,1,0,0,0,0,3,10,1,0,0,0.12000000000000001
4,0,2,-1,1,0,0,3,10,0,0,0,0.12000000000000001
5,0,0,0,1,2,0,3,10,0,1,0,0.48000000000000004
7,0,0,0,0,0,0,3,10,1,0.7979274,0,0.2
5,0,0,0,1,2,0,3,10,0,1,0,0.48000000000000004
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,0,0,3,10,1,0.6542553,0,0.2
6,0,0,0,1,2,0,3,10,0,0.4545455,0,0.32
8,0,0,-1,1,2,0,3,10,0,0.75,0,0.2
7,0,0,0,0,0,0,3,10,1,0.7361111,0,0.2
16,0,0,0,1,1,1,4,10,1,0,0,0.2
16,0,0,0,1,1,1,4,10,1,0.5,0,0.2
7,0,0,0,0,0,0,3,10,1,0.7804878,0,0.2
16,0,0,0,1,1,1,4,10,1,0.5,0,0.2
8,0,0,-1,1,2,0,3,10,0,0.7692308,0,0.2
7,0,0,0,0,0,0,3,10,1,0.8645833,0,0.2
16,0,0,0,1,1,1,4,10,1,0,0,0.2
16,0,0,0,1,1,1,4,10,1,0,0,0.2
7,0,0,0,0,0,0,3,10,1,0.7411765,0,0.2
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,0,0,3,10,1,0.9333333,0,0.2
16,0,0,0,1,1,1,4,10,1,0,0,0.2
16,0,0,0,1,1,1,4,10,1,0.5,0,0.2
6,0,0,0,1,2,0,3,10,0,1,0,0.32
7,0,0,0,0,2,0,3,10,1,0.8636364,0,0.2
16,0,0,0,1,1,1,4,10,1,0.5,0,0.2
6,0,0,0,1,2,0,3,10,0,0.625,0,0.32
7,1,0,0,0,0,0,3,10,0,0.7261904,0,0.2
16,1,0,0,1,1,1,4,10,1,0,0,0.2
7,1,0,0,0,0,0,3,10,1,0.579235,0,0.2
5,1,0,0,1,2,0,3,10,0,1,0,0.48000000000000004
7,1,0,0,0,0,0,3,10,1,0.8292683,0,0.2
6,1,0,0,1,2,0,3,10,0,1,0,0.32
7,1,0,0,0,0,0,3,10,1,0.7552083,0,0.2
7,1,0,0,0,2,0,3,10,1,0.6649215,0,0.2
7,1,0,0,0,2,0,3,10,1,0.7936508,0,0.2
7,1,0,0,1,2,0,3,10,1,0.8166667,0,0.2
7,1,0,0,1,2,0,3,10,1,0.7457627,0,0.2
7,1,0,0,0,0,0,3,10,1,0.7447917,0,0.2
6,1,0,0,1,2,0,3,10,0,1,0,0.32
8,1,0,-1,1,2,0,3,10,0,1,0,0.2
